,id,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B
4884,Stretch_2,-0.37889338,-0.009203911,0.21629119,-0.010737896,-0.16873789,-1.1443497,-1.282408,0.2557118,1.3253595,0.34054375,-1.626082,0.969476,0.9587381,0.28207386,1.2409904,-0.38809705,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4885,Stretch_2,-0.38042736,-0.009203911,0.21629119,-0.010737896,-0.16873789,-1.1382139,-1.276272,0.2565905,1.3253595,0.34207773,-1.626082,0.96180606,0.95106816,0.28119504,1.2409904,-0.38963103,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4886,Stretch_2,-0.38502908,-0.010737896,0.2147572,-0.010737896,-0.16873789,-1.1336119,-1.2732041,0.2565905,1.3253595,0.34207773,-1.626082,0.9556701,0.9449322,0.28207386,1.2425244,-0.38963103,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4887,Stretch_2,-0.38963103,-0.009203911,0.21629119,-0.010737896,-0.16873789,-1.125942,-1.2624662,0.2565905,1.3284274,0.34361172,-1.626082,0.9464662,0.93266034,0.28119504,1.2455924,-0.39116502,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4888,Stretch_2,-0.39576697,-0.010737896,0.21629119,-0.010737896,-0.16873789,-1.1152041,-1.2471263,0.2565905,1.3376312,0.3451457,-1.626082,0.9357283,0.92192245,0.28119504,1.2501943,-0.39116502,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4889,Stretch_2,-0.4019029,-0.010737896,0.21629119,-0.010737896,-0.16873789,-1.1029322,-1.2317865,0.2565905,1.3422332,0.3451457,-1.624548,0.9188545,0.9050486,0.28207386,1.2563303,-0.39116502,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4890,Stretch_2,-0.40803885,-0.010737896,0.2147572,-0.010737896,-0.16873789,-1.0921943,-1.2164466,0.2557118,1.3483691,0.34821367,-1.624548,0.9050486,0.889709,0.28207386,1.2609322,-0.392699,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4891,Stretch_2,-0.41570878,-0.010737896,0.21629119,-0.010737896,-0.16873789,-1.0768545,-1.1995728,0.2565905,1.359107,0.34974766,-1.624548,0.8881748,0.8697672,0.28119504,1.2686021,-0.394233,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4892,Stretch_2,-0.42184472,-0.010737896,0.21629119,-0.010737896,-0.17027187,-1.0630486,-1.1796315,0.2565905,1.366777,0.35281563,-1.624548,0.86976695,0.8482914,0.28119504,1.276272,-0.394233,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4893,Stretch_2,-0.43258262,-0.009203911,0.21629119,-0.010737896,-0.17027187,-1.046175,-1.1581557,0.2557118,1.3744469,0.3543496,-1.626082,0.8498254,0.8283496,0.28119504,1.283942,-0.39576697,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4894,Stretch_2,-0.44025254,-0.009203911,0.21629119,-0.010737896,-0.17027187,-1.0293012,-1.1366799,0.2557118,1.3851846,0.35741758,-1.626082,0.8298836,0.80380607,0.28119504,1.2931459,-0.39576697,1.6137261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4895,Stretch_2,-0.44945645,-0.009203911,0.21629119,-0.010737896,-0.17180586,-1.0093594,-1.1121361,0.2557118,1.3974565,0.36048555,-1.624548,0.8084078,0.7792623,0.28119504,1.3038838,-0.39730096,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4896,Stretch_2,-0.45866036,-0.010737896,0.21629119,-0.010737896,-0.17180586,-0.99095154,-1.0875924,0.2557118,1.4081944,0.36201954,-1.624548,0.78539824,0.75318456,0.28119504,1.3130877,-0.39883494,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4897,Stretch_2,-0.46939802,-0.010737896,0.21629119,-0.010737896,-0.17333984,-0.967942,-1.0615146,0.2557118,1.4189323,0.3666215,-1.624548,0.7608545,0.7255728,0.28119504,1.3222916,-0.39883494,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4898,Stretch_2,-0.47860193,-0.009203911,0.21629119,-0.010737896,-0.17487383,-0.9464662,-1.0354369,0.2565905,1.4327381,0.36968946,-1.624548,0.73477674,0.6994953,0.28119504,1.3330295,-0.40036893,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4899,Stretch_2,-0.48933983,-0.009203911,0.21629119,-0.010737896,-0.17640781,-0.9249904,-1.0093596,0.2565905,1.443476,0.37122345,-1.624548,0.70716524,0.6718836,0.28207386,1.3437674,-0.4019029,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4900,Stretch_2,-0.5000777,-0.009203911,0.21629119,-0.010737896,-0.17640781,-0.90198064,-0.98174787,0.2557118,1.4572818,0.3758254,-1.624548,0.6810875,0.6412039,0.28119504,1.3560393,-0.4019029,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4901,Stretch_2,-0.50928164,-0.0076699257,0.21629119,-0.010737896,-0.17947578,-0.8789711,-0.95260215,0.2565905,1.4726216,0.37889338,-1.624548,0.65500975,0.6105244,0.28207386,1.3683107,-0.40497088,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4902,Stretch_2,-0.5215535,-0.0076699257,0.21629119,-0.010737896,-0.18100977,-0.8574953,-0.92345643,0.2565905,1.4848934,0.38196135,-1.624548,0.62739825,0.5829127,0.28119504,1.3805826,-0.40497088,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4903,Stretch_2,-0.5307574,-0.0061359406,0.21629119,-0.010737896,-0.18254375,-0.83295155,-0.8943107,0.2565905,1.5002333,0.38656306,-1.624548,0.5997865,0.55069923,0.28207386,1.3928545,-0.40650487,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4904,Stretch_2,-0.5414953,-0.0046019554,0.21629119,-0.010737896,-0.18407774,-0.80380607,-0.866699,0.2565905,1.514039,0.38963103,-1.624548,0.5721748,0.5215535,0.28119504,1.4066603,-0.40650487,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4905,Stretch_2,-0.552233,-0.0046019554,0.21629119,-0.010737896,-0.18561172,-0.7777283,-0.8375535,0.2557118,1.5309129,0.392699,-1.624548,0.5445633,0.48933983,0.28207386,1.4204662,-0.40803885,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4906,Stretch_2,-0.56450486,-0.0030679703,0.21629119,-0.010737896,-0.18714571,-0.7485826,-0.8068738,0.2565905,1.5447187,0.39730096,-1.624548,0.5154176,0.46019435,0.28207386,1.435806,-0.40957284,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4907,Stretch_2,-0.57524276,-0.0030679703,0.21629119,-0.010737896,-0.1886797,-0.7209711,-0.7792623,0.2565905,1.5600585,0.40036893,-1.624548,0.48780584,0.42951465,0.28119504,1.4480779,-0.40957284,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4908,Stretch_2,-0.58444667,-0.0030679703,0.21629119,-0.010737896,-0.1886797,-0.6902914,-0.7501166,0.2565905,1.5753983,0.4034369,-1.624548,0.46019435,0.39883494,0.28119504,1.4634178,-0.4126408,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4909,Stretch_2,-0.59671855,-0.0030679703,0.21629119,-0.010737896,-0.19021368,-0.6596117,-0.7209711,0.2565905,1.592272,0.40650487,-1.624548,0.43258262,0.36815548,0.28119504,1.4772236,-0.4126408,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4910,Stretch_2,-0.60592246,-0.0030679703,0.21935916,-0.010737896,-0.19021368,-0.6320002,-0.6933594,0.2565905,1.6076119,0.41110682,-1.623014,0.40650487,0.33900976,0.28119504,1.4940975,-0.4141748,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4911,Stretch_2,-0.6151264,-0.0030679703,0.22089314,-0.010737896,-0.19328165,-0.60899043,-0.6703496,0.2565905,1.6198838,0.4126408,-1.624548,0.38656306,0.314466,0.28119504,1.5033014,-0.4141748,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4912,Stretch_2,-0.6227963,-0.0030679703,0.22089314,-0.010737896,-0.19328165,-0.5813787,-0.64273787,0.2565905,1.6275537,0.41570878,-1.624548,0.36815548,0.2868545,0.28207386,1.5155733,-0.41724277,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4913,Stretch_2,-0.6335342,-0.0030679703,0.21935916,-0.010737896,-0.19328165,-0.55376697,-0.61666036,0.2557118,1.6413594,0.42031074,-1.624548,0.3558836,0.2577088,0.28207386,1.5263112,-0.41877675,1.6167941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4914,Stretch_2,-0.64273787,-0.0030679703,0.21935916,-0.010737896,-0.19328165,-0.5246215,-0.5905826,0.2565905,1.6597673,0.4233787,-1.624548,0.33900976,0.23776698,0.28119504,1.5401165,-0.41877675,1.6152601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4915,Stretch_2,-0.6504078,-0.0030679703,0.21935916,-0.010737896,-0.19481564,-0.49547577,-0.56603885,0.2565905,1.6766411,0.42644668,-1.624548,0.314466,0.21015549,0.28119504,1.5554564,-0.42031074,1.6198621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4916,Stretch_2,-0.6596117,-0.0030679703,0.21935916,-0.010737896,-0.19481564,-0.46939802,-0.5430293,0.2565905,1.6935148,0.42951465,-1.624548,0.28532052,0.18561172,0.28207386,1.5707963,-0.42184472,1.6198621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4917,Stretch_2,-0.6626797,-0.0030679703,0.21935916,-0.010737896,-0.19634962,-0.45252442,-0.5307574,0.2565905,1.7027187,0.43258262,-1.624548,0.27151465,0.17027187,0.28207386,1.5800002,-0.42184472,1.6213961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4918,Stretch_2,-0.67341757,-0.0030679703,0.22089314,-0.010737896,-0.1978836,-0.42031074,-0.5000777,0.2565905,1.7241944,0.43718457,-1.624548,0.2454369,0.14266014,0.28207386,1.601476,-0.42184472,1.6183281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4919,Stretch_2,-0.6810875,-0.0030679703,0.22089314,-0.010737896,-0.19941759,-0.4034369,-0.47860193,0.2565905,1.7410682,0.43871856,-1.624548,0.22396111,0.12271857,0.28207386,1.6168158,-0.4233787,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4920,Stretch_2,-0.68415546,-0.0030679703,0.21935916,-0.010737896,-0.20095158,-0.39116502,-0.46786404,0.2565905,1.7502722,0.44025254,-1.623014,0.21168947,0.10891271,0.28119504,1.6244857,-0.4249127,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4921,Stretch_2,-0.6887574,-0.0030679703,0.21935916,-0.010737896,-0.20095158,-0.3650875,-0.44945645,0.2557118,1.7671459,0.44178653,-1.624548,0.19328165,0.0889709,0.28207386,1.6398256,-0.4249127,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4922,Stretch_2,-0.69489336,-0.0030679703,0.21935916,-0.010737896,-0.20248556,-0.3359418,-0.43871856,0.2565905,1.7824857,0.4433205,-1.624548,0.1779418,0.07209706,0.28119504,1.6551654,-0.42644668,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4923,Stretch_2,-0.69796133,-0.0030679703,0.21935916,-0.010737896,-0.20248556,-0.30833006,-0.4233787,0.2565905,1.7978256,0.44638848,-1.624548,0.16106796,0.055223227,0.28119504,1.6689713,-0.42644668,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4924,Stretch_2,-0.7025633,-0.0030679703,0.21935916,-0.010737896,-0.20248556,-0.28225255,-0.40957284,0.2557118,1.8131653,0.44638848,-1.624548,0.1472621,0.0414176,0.28119504,1.6827772,-0.42798066,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4925,Stretch_2,-0.70563126,-0.0030679703,0.21935916,-0.010737896,-0.20248556,-0.2577088,-0.40036893,0.2565905,1.8269712,0.44792247,-1.624548,0.13805819,0.029145718,0.28207386,1.696583,-0.42798066,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4926,Stretch_2,-0.70685834,-0.0015339851,0.21782517,-0.010737896,-0.20248556,-0.23009706,-0.39116502,0.2565905,1.840777,0.44792247,-1.624548,0.12885427,0.019941807,0.28207386,1.7103884,-0.42798066,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4927,Stretch_2,-0.70685834,-0.0030679703,0.21935916,-0.010737896,-0.20248556,-0.20555353,-0.38502908,0.2565905,1.8545828,0.44792247,-1.624548,0.12118459,0.012271881,0.28207386,1.7226603,-0.42798066,1.62293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
